0.6,0.0967319,0.146124,-0.0103204,-0.0887209,-0.036569,-0.0402838,-0.0029978,-0.0151526,-0.00988875,-0.0163308
0.605,0.0971264,0.147546,-0.00907627,-0.0883257,-0.0370197,-0.0408191,-0.0034139,-0.0152731,-0.00968859,-0.015959
0.61,0.0975402,0.149091,-0.00774316,-0.0877782,-0.0373716,-0.0412749,-0.0037791,-0.0153343,-0.00940798,-0.0154865
0.615,0.097973,0.150757,-0.00632342,-0.0870819,-0.0376264,-0.041652,-0.00409336,-0.015337,-0.00904951,-0.0149174
0.62,0.0984241,0.152537,-0.00482004,-0.0862411,-0.0377862,-0.0419521,-0.00435711,-0.0152827,-0.00861638,-0.014256
0.625,0.0988927,0.154428,-0.0032366,-0.0852608,-0.0378537,-0.0421772,-0.00457123,-0.0151731,-0.00811236,-0.0135077
0.63,0.0993778,0.156422,-0.00157727,-0.084147,-0.0378321,-0.0423301,-0.00473703,-0.0150104,-0.00754177,-0.0126782
0.635,0.0998785,0.158512,0.000153259,-0.0829065,-0.0377251,-0.0424138,-0.00485625,-0.0147974,-0.00690941,-0.011774
0.64,0.100394,0.160689,0.00194979,-0.0815466,-0.0375368,-0.042432,-0.004931,-0.0145373,-0.00622055,-0.0108019
0.645,0.100922,0.162945,0.00380671,-0.0800752,-0.0372716,-0.0423886,-0.00496378,-0.0142335,-0.00548084,-0.00976929
0.65,0.101461,0.16527,0.005718,-0.0785008,-0.0369344,-0.0422881,-0.00495739,-0.0138901,-0.0046963,-0.0086838
0.655,0.102012,0.167654,0.00767731,-0.0768325,-0.0365302,-0.0421351,-0.00491495,-0.0135112,-0.0038732,-0.00755339
0.66,0.10257,0.170087,0.00967803,-0.0750796,-0.0360644,-0.0419345,-0.00483983,-0.0131013,-0.00301808,-0.00638624
0.665,0.103137,0.172558,0.0117133,-0.0732516,-0.0355425,-0.0416914,-0.0047356,-0.0126651,-0.00213762,-0.00519066
0.67,0.103709,0.175055,0.0137762,-0.0713583,-0.03497,-0.0414111,-0.00460602,-0.0122075,-0.00123863,-0.00397503
0.675,0.104285,0.177567,0.0158597,-0.0694096,-0.0343525,-0.041099,-0.00445498,-0.0117335,-0.000327943,-0.00274772
0.68,0.104863,0.180084,0.0179566,-0.0674154,-0.0336957,-0.0407603,-0.00428646,-0.0112482,0.000587593,-0.00151701
0.685,0.105443,0.182593,0.0200599,-0.0653857,-0.0330052,-0.0404004,-0.00410449,-0.0107566,0.00150122,-0.000291062
0.69,0.106023,0.185085,0.0221626,-0.06333,-0.0322866,-0.0400246,-0.00391308,-0.010264,0.00240629,0.000922209
0.695,0.1066,0.187548,0.0242579,-0.061258,-0.031545,-0.039638,-0.00371623,-0.00977529,0.00329634,0.00211514
0.7,0.107174,0.189971,0.0263393,-0.0591788,-0.0307858,-0.0392454,-0.00351783,-0.00929547,0.00416516,0.00328042
